,Year,County,None,D0,D1,D2,D3,D4,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Poverty Rate
0,2009,Alameda County,0.0,100.0,87.20961538461538,34.77211538461539,0.0,0.0,,,,,,,
1,2009,Alpine County,3.876153846153846,96.12384615384616,27.556538461538462,6.046730769230771,0.0,0.0,,,,,,,
2,2009,Amador County,2.0803846153846157,97.91961538461538,64.65615384615383,27.664807692307683,0.0,0.0,,,,,,,
3,2009,Butte County,0.0,100.0,100.0,53.633269230769244,10.754615384615384,0.0,,,,,,,
4,2009,Calaveras County,3.638076923076923,96.36192307692308,67.50000000000001,33.952884615384605,0.0,0.0,,,,,,,
5,2009,Colusa County,0.0,100.0,100.0,73.07692307692308,10.780192307692309,0.0,,,,,,,
6,2009,Contra Costa County,0.0,100.0,92.27557692307693,47.96884615384614,0.0,0.0,,,,,,,
7,2009,Del Norte County,72.19807692307694,27.801923076923075,0.043076923076923096,0.0,0.0,0.0,,,,,,,
8,2009,El Dorado County,2.303269230769231,97.69673076923075,50.74942307692308,19.909230769230767,0.9367307692307691,0.0,,,,,,,
9,2009,Fresno County,6.023076923076923,93.97692307692309,87.69249999999995,50.0625,0.0,0.0,,,,,,,
10,2009,Glenn County,0.0,100.0,100.0,73.44807692307693,10.63846153846154,0.0,,,,,,,
11,2009,Humboldt County,6.1634615384615365,93.83653846153848,59.912499999999994,31.863461538461557,0.0,0.0,,,,,,,
12,2009,Imperial County,4.337692307692309,95.66230769230765,42.60326923076924,1.2007692307692301,0.0,0.0,,,,,,,
13,2009,Inyo County,4.826923076923077,95.17307692307692,18.685769230769242,0.4269230769230769,0.0,0.0,,,,,,,
14,2009,Kern County,0.0,100.0,98.93538461538459,76.87326923076924,0.0,0.0,,,,,,,
15,2009,Kings County,0.0,100.0,100.0,80.84307692307692,0.0,0.0,,,,,,,
16,2009,Lake County,0.0,100.0,99.98365384615384,72.94519230769231,9.34769230769231,0.0,,,,,,,
17,2009,Lassen County,0.0,100.0,99.94134615384615,56.01615384615385,14.76076923076923,0.0,,,,,,,
18,2009,Los Angeles County,0.0,100.0,92.33134615384614,55.41038461538457,0.0,0.0,,,,,,,
19,2009,Madera County,8.659615384615384,91.34038461538464,79.92057692307694,46.75653846153846,0.0,0.0,,,,,,,
20,2009,Marin County,0.0,100.0,80.76923076923077,10.190769230769233,0.0,0.0,,,,,,,
21,2009,Mariposa County,13.484615384615385,86.51538461538462,72.72769230769231,33.7001923076923,0.0,0.0,,,,,,,
22,2009,Mendocino County,0.0,100.0,92.40673076923076,75.94865384615386,7.319807692307692,0.0,,,,,,,
23,2009,Merced County,0.0,100.0,97.57307692307691,80.39942307692309,0.0,0.0,,,,,,,
24,2009,Modoc County,0.0,100.0,100.0,38.959807692307706,3.8723076923076927,0.0,,,,,,,
25,2009,Mono County,16.233846153846155,83.76615384615386,8.927884615384613,0.16442307692307695,0.0,0.0,,,,,,,
26,2009,Monterey County,0.0,100.0,90.06634615384613,32.89750000000001,0.0,0.0,,,,,,,
27,2009,Napa County,0.0,100.0,99.97423076923077,69.03519230769231,5.522884615384616,0.0,,,,,,,
28,2009,Nevada County,0.4851923076923077,99.5148076923077,78.59807692307689,22.26230769230769,9.889038461538462,0.0,,,,,,,
29,2009,Orange County,0.0,100.0,88.445,51.51923076923077,0.0,0.0,,,,,,,
30,2009,Placer County,1.1765384615384615,98.82346153846153,59.97961538461538,30.900769230769225,6.779423076923077,0.0,,,,,,,
31,2009,Plumas County,0.0,100.0,99.66365384615385,31.871538461538464,14.089038461538461,0.0,,,,,,,
32,2009,Riverside County,4.314615384615386,95.6853846153846,54.29980769230765,17.035769230769223,0.0,0.0,,,,,,,
33,2009,Sacramento County,0.0,100.0,94.19557692307693,73.07692307692308,2.9759615384615383,0.0,,,,,,,
34,2009,San Benito County,0.0,100.0,97.9398076923077,68.91730769230766,0.0,0.0,,,,,,,
35,2009,San Bernardino County,7.557307692307694,92.44269230769231,37.30769230769231,6.483076923076922,0.0,0.0,,,,,,,
36,2009,San Diego County,0.0,100.0,83.0469230769231,50.06538461538461,0.0,0.0,,,,,,,
37,2009,San Francisco County,0.0,100.0,80.70096153846154,9.615384615384615,0.0,0.0,,,,,,,
38,2009,San Joaquin County,0.0,100.0,98.63942307692308,73.07692307692308,0.0,0.0,,,,,,,
39,2009,San Luis Obispo County,0.0,100.0,99.09173076923078,70.99230769230769,0.0,0.0,,,,,,,
40,2009,San Mateo County,0.0,100.0,80.76923076923077,5.550961538461538,0.0,0.0,,,,,,,
41,2009,Santa Barbara County,0.0,100.0,97.77192307692309,52.93673076923077,0.0,0.0,,,,,,,
42,2009,Santa Clara County,0.0,100.0,86.44480769230769,30.752884615384623,0.0,0.0,,,,,,,
43,2009,Santa Cruz County,0.0,100.0,80.76923076923077,5.095192307692307,0.0,0.0,,,,,,,
44,2009,Shasta County,0.0,100.0,100.0,40.385961538461544,7.8342307692307696,0.0,,,,,,,
45,2009,Sierra County,0.030961538461538464,99.96903846153845,98.56346153846154,32.5625,9.806730769230771,0.0,,,,,,,
46,2009,Siskiyou County,4.9280769230769215,95.07192307692307,82.39461538461539,6.833076923076921,0.08846153846153845,0.0,,,,,,,
47,2009,Solano County,0.0,100.0,99.4475,69.53903846153848,1.2634615384615382,0.0,,,,,,,
48,2009,Sonoma County,0.0,100.0,95.89653846153846,66.80615384615386,1.9884615384615385,0.0,,,,,,,
49,2009,Stanislaus County,0.0,100.0,96.69692307692307,76.41326923076923,0.0,0.0,,,,,,,
50,2009,Sutter County,0.0,100.0,100.0,73.07692307692308,11.538461538461538,0.0,,,,,,,
51,2009,Tehama County,0.0,100.0,100.0,80.2519230769231,10.209038461538462,0.0,,,,,,,
52,2009,Trinity County,0.0,100.0,96.27019230769223,49.7046153846154,1.2480769230769229,0.0,,,,,,,
53,2009,Tulare County,0.5538461538461538,99.44615384615385,93.4923076923077,40.63557692307695,0.0,0.0,,,,,,,
54,2009,Tuolumne County,14.925384615384614,85.07461538461538,45.89365384615384,9.241730769230772,0.0,0.0,,,,,,,
55,2009,Ventura County,0.0,100.0,98.79653846153846,42.74942307692308,0.0,0.0,,,,,,,
56,2009,Yolo County,0.0,100.0,100.0,73.07692307692308,10.020192307692307,0.0,,,,,,,
57,2009,Yuba County,0.0,100.0,99.7775,50.07923076923076,11.538461538461538,0.0,,,,,,,
58,2010,Alameda County,84.00019230769232,15.999807692307693,2.6246153846153844,0.0,0.0,0.0,,,,,,,
59,2010,Alpine County,87.17942307692303,12.820576923076924,1.1161538461538463,0.0,0.0,0.0,,,,,,,
60,2010,Amador County,92.3076923076923,7.6923076923076925,0.0,0.0,0.0,0.0,,,,,,,
61,2010,Butte County,70.17346153846155,29.82653846153846,6.780384615384615,0.6763461538461539,0.0,0.0,,,,,,,
62,2010,Calaveras County,93.01,6.99,0.0,0.0,0.0,0.0,,,,,,,
63,2010,Colusa County,60.275000000000006,39.724999999999994,7.6923076923076925,0.0,0.0,0.0,,,,,,,
64,2010,Contra Costa County,77.24865384615386,22.751346153846157,4.66,0.0,0.0,0.0,,,,,,,
