,Unnamed: 0,Year,County,None,D0,D1,D2,D3,D4,Unnamed: 0.1,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Location ID,Month,Temp (F),Rank,Anomaly (1901-2000 base period),1901-2000 Mean
260,318,2014,Nevada,0.0,100.0,100.0,100.0,85.9673076923077,39.027307692307694,32.0,98606.0,48.8,56949.0,32117.0,12163.0,12.334949191732754,CA-057,12,87.9,127,10.9,84.2
261,319,2014,Orange,0.0,100.0,100.0,100.0,93.48365384615386,37.759230769230754,11.0,3086331.0,36.7,75998.0,34416.0,391705.0,12.69160695984974,CA-059,12,87.1,126,9.7,83.6
262,320,2014,Placer,0.0,100.0,100.0,100.0,87.445,39.44923076923077,43.0,361518.0,40.7,73747.0,35711.0,32018.0,8.856543795882914,CA-061,12,88.7,127,11.0,85.7
263,321,2014,Plumas,0.0,100.0,100.0,100.0,92.64326923076919,42.823076923076954,50.0,19286.0,50.6,48032.0,29167.0,3006.0,15.586435756507313,CA-063,12,86.9,127,10.8,81.9
264,322,2014,Riverside,0.7726923076923078,99.22730769230772,96.7609615384615,79.85230769230769,19.01865384615385,0.165,39.0,2266899.0,34.2,56592.0,23660.0,376737.0,16.619046547728857,CA-065,12,101.1,126,10.1,99.3
265,323,2014,Sacrame,0.0,100.0,100.0,100.0,98.39384615384616,39.49115384615385,25.0,1450277.0,35.3,55615.0,27071.0,258031.0,17.791842523876472,CA-067,12,95.1,127,12.2,93.3
266,324,2014,San Beni,0.0,100.0,100.0,100.0,97.11,91.79653846153845,23.0,56888.0,34.8,67874.0,26317.0,6864.0,12.065813528336381,CA-069,12,90.6,127,12.6,88.0
267,325,2014,San Bernardi,1.3644230769230772,98.63557692307688,94.57211538461534,82.45903846153848,18.41403846153846,0.2850000000000001,40.0,2078586.0,32.2,54100.0,21384.0,389037.0,18.716425493099642,CA-071,12,101.2,126,10.0,99.4
268,326,2014,San Dieg,0.0,100.0,100.0,95.18076923076931,63.04788461538455,0.0,28.0,3183143.0,34.9,63996.0,31043.0,455855.0,14.32090861139446,CA-073,12,91.3,126,11.0,89.2
269,327,2014,San Francisc,0.0,100.0,100.0,100.0,96.13961538461538,70.38807692307688,7.0,829072.0,38.6,78378.0,49986.0,108328.0,13.066175193469324,CA-075,12,73.1,127,9.3,71.0
270,328,2014,San Joaqui,0.0,100.0,100.0,100.0,99.98230769230769,49.16192307692311,13.0,701050.0,33.2,53253.0,22642.0,132986.0,18.969545681477786,CA-077,12,94.0,127,12.3,92.5
271,329,2014,San Luis Obisp,0.0,100.0,100.0,100.0,100.0,89.21788461538462,51.0,274184.0,39.5,59454.0,30392.0,38121.0,13.903437107927525,CA-079,12,88.7,127,11.7,87.3
272,330,2014,San Mate,0.0,100.0,100.0,100.0,96.15384615384615,80.76923076923076,55.0,739837.0,39.4,91421.0,47198.0,55672.0,7.524900755166341,CA-081,12,75.8,127,9.3,73.6
273,331,2014,Santa Barbara,0.0,100.0,100.0,99.7246153846154,98.96346153846156,81.65307692307698,3.0,431555.0,33.6,63409.0,30526.0,68953.0,15.977801207262113,CA-083,12,84.4,127,12.3,81.0
274,332,2014,Santa Clara,0.0,100.0,100.0,100.0,96.20076923076924,83.12634615384606,41.0,1841569.0,36.6,93854.0,42666.0,180153.0,9.782582135124995,CA-085,12,85.6,127,11.1,82.9
275,333,2014,Santa Cruz,0.0,100.0,100.0,100.0,96.15384615384615,83.35442307692307,37.0,267203.0,36.9,66923.0,33050.0,39252.0,14.689954828351473,CA-087,12,79.2,127,12.1,76.5
276,334,2014,Shasta,0.0,100.0,100.0,100.0,91.94846153846152,39.48192307692308,45.0,178520.0,41.9,44556.0,23763.0,31616.0,17.710060497423253,CA-089,12,94.5,127,12.2,89.1
277,335,2014,Sierra,0.0,100.0,100.0,100.0,89.39288461538466,40.76576923076921,24.0,3019.0,53.5,43107.0,28030.0,487.0,16.131169261344816,CA-091,12,84.6,127,10.9,80.2
278,336,2014,Siski,0.0,100.0,100.0,98.38153846153843,60.95634615384619,6.3230769230769255,44.0,44261.0,47.3,37495.0,22482.0,9945.0,22.468990759359254,CA-093,12,88.6,126,9.5,81.5
279,337,2014,Sola,0.0,100.0,100.0,100.0,96.14923076923077,38.57153846153845,46.0,421624.0,37.2,67341.0,29132.0,53317.0,12.6456273836404,CA-095,12,90.0,127,12.4,88.8
280,338,2014,Sonoma,0.0,100.0,100.0,100.0,88.43076923076923,37.8153846153846,20.0,491790.0,40.5,63799.0,33361.0,59716.0,12.142581183025275,CA-097,12,80.5,127,12.8,79.8
281,339,2014,Stanislaus,0.0,100.0,100.0,100.0,99.87384615384615,59.22173076923079,19.0,522794.0,33.3,49573.0,21729.0,104786.0,20.043458800215767,CA-099,12,94.3,127,12.6,92.8
282,340,2014,Sutter,0.0,100.0,100.0,100.0,96.15384615384615,38.46153846153846,12.0,95067.0,35.0,51527.0,23828.0,15824.0,16.64510292740909,CA-101,12,97.1,127,13.3,95.9
283,341,2014,Tehama,0.0,100.0,100.0,100.0,94.8882692307692,38.46153846153846,21.0,63284.0,40.0,42369.0,21002.0,11604.0,18.336388344605275,CA-103,12,94.8,127,14.1,91.8
284,342,2014,Trini,0.0,100.0,100.0,100.0,90.12269230769232,38.02346153846153,38.0,13515.0,50.0,36862.0,23145.0,2489.0,18.416574176840545,CA-105,12,91.7,126,10.4,85.9
285,343,2014,Tulare,0.0,100.0,100.0,100.0,99.98576923076924,85.39596153846153,29.0,451108.0,30.1,42863.0,17888.0,122044.0,27.05427525115937,CA-107,12,88.8,127,10.8,86.8
286,344,2014,Tuolumne,0.0,100.0,100.0,100.0,99.0598076923077,45.7403846153846,56.0,54347.0,48.2,48493.0,26063.0,7444.0,13.697168196956596,CA-109,12,84.2,127,11.0,82.0
287,345,2014,Ventura,0.0,100.0,99.95192307692308,99.69115384615387,96.18423076923077,65.15903846153842,53.0,835790.0,36.9,77335.0,33308.0,91912.0,10.997020782732504,CA-111,12,85.7,127,12.6,83.3
288,346,2014,Yol,0.0,100.0,100.0,100.0,96.15384615384615,38.46153846153846,30.0,204162.0,31.0,55508.0,28080.0,39333.0,19.26558321333059,CA-113,12,95.9,127,13.7,94.7
289,347,2014,Yuba,0.0,100.0,100.0,100.0,91.66576923076923,38.46153846153846,16.0,73059.0,32.1,45470.0,19586.0,15926.0,21.7988201316744,CA-115,12,95.8,127,12.7,92.8
290,348,2015,Alameda,0.0,100.0,100.0,100.0,100.0,18.96000000000001,49.0,1584983.0,37.1,75619.0,37285.0,194639.0,12.280194803351202,CA-001,12,84.0,127,9.4,82.3
291,349,2015,Alpine,0.0,100.0,100.0,100.0,100.0,99.1546153846154,19.0,1131.0,43.6,52917.0,21415.0,195.0,17.24137931034483,CA-003,12,75.2,127,10.5,75.0
292,350,2015,Amador,0.0,100.0,100.0,100.0,100.0,99.80615384615385,43.0,36995.0,50.0,54171.0,27473.0,4191.0,11.328557913231515,CA-005,12,90.3,126,10.3,90.4
293,351,2015,Butte,0.0,100.0,100.0,100.0,100.0,89.66653846153847,35.0,222564.0,36.8,43444.0,24259.0,47532.0,21.35655362053162,CA-007,12,92.3,127,10.8,92.3
294,352,2015,Calaveras,0.0,100.0,100.0,100.0,100.0,100.0,40.0,44767.0,50.7,53233.0,29553.0,5590.0,12.486876493845914,CA-009,12,90.9,127,10.5,91.2
295,353,2015,Colusa,0.0,100.0,100.0,100.0,100.0,27.326923076923087,52.0,21396.0,34.0,52168.0,21897.0,3171.0,14.820527201346044,CA-011,12,94.5,127,11.1,95.4
296,354,2015,Contra Costa,0.0,100.0,100.0,100.0,99.82961538461535,10.024230769230773,3.0,1096068.0,38.8,80185.0,39313.0,117915.0,10.758000416032582,CA-013,12,85.9,126,9.4,85.0
297,355,2015,Del Norte,0.0,100.0,65.65826923076925,51.665000000000035,0.0,0.0,33.0,27788.0,38.8,40847.0,19560.0,5207.0,18.738304304016122,CA-015,12,80.8,127,10.3,77.8
298,356,2015,El Dorad,0.0,100.0,100.0,100.0,100.0,87.3257692307692,11.0,182093.0,44.9,69584.0,35588.0,18831.0,10.341418945264234,CA-017,12,85.9,126,9.6,85.8
299,357,2015,Fres,0.0,100.0,100.0,100.0,100.0,99.98961538461536,54.0,956749.0,31.4,45233.0,20408.0,252187.0,26.35874194799263,CA-019,12,87.5,127,11.0,88.2
300,358,2015,Gle,0.0,100.0,100.0,100.0,96.2403846153846,13.26423076923077,34.0,28029.0,37.2,39349.0,21313.0,5721.0,20.411002889864076,CA-021,12,93.4,127,10.6,93.7
301,359,2015,Humbold,0.0,100.0,99.91346153846159,97.52192307692312,29.364038461538463,0.0,17.0,135034.0,37.4,42197.0,23367.0,28158.0,20.85252603048121,CA-023,12,83.3,127,8.8,79.2
302,360,2015,Imperial,0.0,100.0,94.57692307692308,59.53692307692307,0.0,0.0,48.0,178206.0,32.2,41079.0,16143.0,40114.0,22.50990426809423,CA-025,12,108.7,127,8.7,105.9
303,361,2015,I,0.0,100.0,100.0,100.0,69.74365384615382,18.228269230769232,46.0,18373.0,45.7,45955.0,27850.0,2019.0,10.988951178359553,CA-027,12,96.6,127,10.3,95.6
304,362,2015,Ker,0.0,100.0,100.0,100.0,100.0,73.38076923076919,38.0,865736.0,31.1,49026.0,20644.0,195744.0,22.61012595063622,CA-029,12,95.5,127,10.4,95.1
305,363,2015,Kings,0.0,100.0,100.0,100.0,100.0,100.0,53.0,150998.0,31.4,46481.0,18707.0,29900.0,19.80158677598379,CA-031,12,96.5,127,11.5,97.6
306,364,2015,Lake,0.0,100.0,100.0,100.0,58.59115384615388,0.0,44.0,64158.0,45.5,35578.0,21407.0,15597.0,24.31029645562517,CA-033,12,88.2,127,10.4,89.3
307,365,2015,Lasse,0.0,100.0,100.0,100.0,100.0,88.62057692307688,4.0,32645.0,37.0,51555.0,19274.0,3563.0,10.9143819880533,CA-035,12,83.7,126,10.8,83.8
308,366,2015,Los Angeles,0.0,100.0,100.0,100.0,100.0,87.92000000000004,24.0,10038388.0,35.6,56196.0,28337.0,1800265.0,17.933805706653303,CA-037,12,90.9,127,11.5,87.5
309,367,2015,Madera,0.0,100.0,100.0,100.0,100.0,99.96730769230768,20.0,153187.0,33.5,45073.0,17970.0,33968.0,22.174205382963308,CA-039,12,89.0,127,11.1,89.7
310,368,2015,Mari,0.0,100.0,100.0,100.0,4.4648076923076925,0.0,28.0,258349.0,45.4,93257.0,60236.0,20964.0,8.114604662684972,CA-041,12,76.8,126,8.7,71.8
311,369,2015,Mariposa,0.0,100.0,100.0,100.0,100.0,100.0,1.0,17789.0,50.6,47681.0,28316.0,2651.0,14.902467817190402,CA-043,12,88.7,126,10.0,88.6
312,370,2015,Mendoci,0.0,100.0,100.0,100.0,24.948461538461537,0.0,21.0,87544.0,42.2,42980.0,24059.0,17527.0,20.02078954582839,CA-045,12,84.2,126,8.9,83.3
313,371,2015,Merced,0.0,100.0,100.0,100.0,100.0,100.0,0.0,263885.0,30.4,42462.0,18204.0,67417.0,25.54787123178657,CA-047,12,93.0,127,10.6,93.8
314,372,2015,Modoc,0.0,100.0,100.0,100.0,100.0,26.60846153846155,45.0,9184.0,47.8,37860.0,21001.0,1673.0,18.216463414634145,CA-049,12,84.1,127,11.8,82.8
315,373,2015,M,0.0,100.0,100.0,100.0,100.0,86.37423076923076,8.0,14146.0,38.5,56944.0,29437.0,684.0,4.835289127668599,CA-051,12,79.8,127,11.4,78.9
316,374,2015,Montere,0.0,100.0,100.0,100.0,90.95038461538462,56.86000000000001,12.0,428441.0,33.5,58783.0,24994.0,69475.0,16.215768332162426,CA-053,12,88.2,127,10.8,85.8
317,375,2015,Napa,0.0,100.0,100.0,100.0,88.26999999999991,0.05769230769230774,50.0,140295.0,40.3,71379.0,36475.0,14020.0,9.993228554118108,CA-055,12,89.4,126,10.0,88.7
318,376,2015,Nevada,0.0,100.0,100.0,100.0,100.0,84.61769230769235,18.0,98570.0,49.0,56521.0,32442.0,12367.0,12.546413716140814,CA-057,12,84.7,126,10.7,84.2
319,377,2015,Orange,0.0,100.0,100.0,100.0,100.0,75.55000000000007,55.0,3116069.0,37.1,76509.0,34817.0,395483.0,12.691727943123212,CA-059,12,87.6,127,11.4,83.6
320,378,2015,Placer,0.0,100.0,100.0,100.0,100.0,85.44346153846159,29.0,366280.0,41.0,73948.0,36022.0,32427.0,8.853063230315605,CA-061,12,85.8,127,10.0,85.7
321,379,2015,Plumas,0.0,100.0,100.0,100.0,100.0,80.53769230769235,36.0,18966.0,51.3,47333.0,30842.0,2687.0,14.167457555625855,CA-063,12,82.6,126,11.1,81.9
322,380,2015,Riverside,0.00884615384615385,99.99115384615374,93.31211538461538,70.37269230769225,21.716538461538466,0.33,25.0,2298032.0,34.5,56603.0,23783.0,379985.0,16.535235366609342,CA-065,12,101.8,126,9.6,99.3
323,381,2015,Sacrame,0.0,100.0,100.0,100.0,100.0,94.18346153846159,10.0,1465832.0,35.5,55987.0,27315.0,262251.0,17.890931566509668,CA-067,12,93.9,127,10.2,93.3
324,382,2015,San Beni,0.0,100.0,100.0,100.0,100.0,86.71000000000002,9.0,57557.0,35.0,71077.0,27239.0,6202.0,10.775405250447383,CA-069,12,89.6,127,11.7,88.0
325,383,2015,San Bernardi,0.9923076923076924,99.00769230769234,88.7211538461538,71.00538461538466,32.43134615384616,0.5700000000000002,26.0,2094769.0,32.5,53433.0,21352.0,397766.0,18.988537638278967,CA-071,12,101.3,127,10.5,99.4
326,384,2015,San Dieg,0.0,100.0,100.0,100.0,66.6696153846154,0.0,14.0,3223096.0,35.1,64309.0,31266.0,454876.0,14.113014319151526,CA-073,12,92.7,127,10.5,89.2
327,385,2015,San Francisc,0.0,100.0,100.0,100.0,4.751153846153846,0.0,51.0,840763.0,38.5,81294.0,52220.0,109524.0,13.026738807487959,CA-075,12,76.5,126,8.0,71.0
328,386,2015,San Joaqui,0.0,100.0,100.0,100.0,100.0,99.97076923076922,57.0,708554.0,33.5,53274.0,22645.0,129390.0,18.26113464887645,CA-077,12,92.8,127,11.0,92.5
329,387,2015,San Luis Obisp,0.0,100.0,100.0,100.0,100.0,99.97,37.0,276517.0,39.3,60691.0,31060.0,38630.0,13.970207979979527,CA-079,12,88.8,127,11.9,87.3
330,388,2015,San Mate,0.0,100.0,100.0,100.0,88.84769230769236,0.0,41.0,748731.0,39.5,93623.0,48278.0,59232.0,7.910985387275269,CA-081,12,78.9,127,8.6,73.6
331,389,2015,Santa Barbara,0.0,100.0,100.0,100.0,100.0,100.0,47.0,435850.0,33.6,63985.0,30589.0,68017.0,15.60559825628083,CA-083,12,85.6,127,12.6,81.0
332,390,2015,Santa Clara,0.0,100.0,100.0,100.0,89.9242307692308,24.67,27.0,1868149.0,36.8,96310.0,43880.0,175690.0,9.404496108179806,CA-085,12,86.1,127,10.4,82.9
333,391,2015,Santa Cruz,0.0,100.0,100.0,100.0,68.44576923076919,0.0,22.0,269278.0,37.0,67256.0,33241.0,39053.0,14.50285578472805,CA-087,12,84.5,127,11.9,76.5
334,392,2015,Shasta,0.0,100.0,100.0,100.0,69.16230769230768,14.62384615384614,31.0,178942.0,42.2,44620.0,24107.0,31707.0,17.719149221535467,CA-089,12,90.1,127,10.5,89.1
335,393,2015,Sierra,0.0,100.0,100.0,100.0,100.0,78.95999999999997,13.0,3021.0,54.5,42833.0,29986.0,438.0,14.498510427010924,CA-091,12,80.8,126,11.3,80.2
336,394,2015,Siski,0.0,100.0,99.86153846153843,96.10442307692314,25.962884615384628,0.029230769230769244,30.0,43895.0,47.8,37170.0,22561.0,10026.0,22.84087025857159,CA-093,12,83.0,127,10.8,81.5
337,395,2015,Sola,0.0,100.0,100.0,100.0,100.0,9.442307692307686,32.0,425753.0,37.3,66828.0,29185.0,55534.0,13.043713138838715,CA-095,12,89.5,126,9.3,88.8
338,396,2015,Sonoma,0.0,100.0,100.0,100.0,18.747307692307686,0.0,6.0,495078.0,40.8,64240.0,34235.0,57179.0,11.549493211170766,CA-097,12,82.0,126,9.3,79.8
339,397,2015,Stanislaus,0.0,100.0,100.0,100.0,100.0,100.0,5.0,527367.0,33.5,50125.0,21922.0,105927.0,20.086012207817326,CA-099,12,92.0,127,10.5,92.8
340,398,2015,Sutter,0.0,100.0,100.0,100.0,100.0,96.15384615384615,56.0,95247.0,35.4,52017.0,23689.0,16743.0,17.578506409650696,CA-101,12,95.8,127,10.8,95.9
341,399,2015,Tehama,0.0,100.0,100.0,100.0,85.47461538461536,12.208461538461535,7.0,63152.0,40.5,41001.0,21263.0,12313.0,19.49740309095516,CA-103,12,92.2,126,10.7,91.8
342,400,2015,Trini,0.0,100.0,100.0,100.0,11.468653846153845,0.0,23.0,13373.0,50.3,34974.0,22975.0,2562.0,19.15800493531743,CA-105,12,87.9,127,11.2,85.9
343,401,2015,Tulare,0.0,100.0,100.0,100.0,100.0,99.38230769230768,15.0,454033.0,30.3,42031.0,17876.0,125775.0,27.701730931452122,CA-107,12,86.5,126,10.1,86.8
344,402,2015,Tuolumne,0.0,100.0,100.0,100.0,100.0,99.745,42.0,54079.0,48.6,50306.0,27054.0,7010.0,12.962517798036206,CA-109,12,82.3,126,9.6,82.0
345,403,2015,Ventura,0.0,100.0,100.0,100.0,100.0,100.0,39.0,840833.0,37.1,77348.0,33435.0,91880.0,10.927259039547687,CA-111,12,87.6,127,12.0,83.3
346,404,2015,Yol,0.0,100.0,100.0,100.0,100.0,86.97115384615377,16.0,207320.0,30.9,54989.0,28116.0,39688.0,19.143353270306765,CA-113,12,94.0,127,9.8,94.7
347,405,2015,Yuba,0.0,100.0,100.0,100.0,100.0,96.08499999999994,2.0,73437.0,32.1,46892.0,20471.0,15862.0,21.59946620913164,CA-115,12,93.2,127,10.6,92.8
348,406,2016,Alameda,0.0,100.0,99.88730769230769,85.74346153846156,55.459423076923066,6.056153846153843,35.0,1605217.0,37.2,79831.0,39042.0,189590.0,11.810864200914892,CA-001,12,83.8,127,7.5,82.3
349,407,2016,Alpine,0.0,100.0,100.0,99.10365384615385,46.28057692307693,21.75096153846154,5.0,1184.0,42.8,62375.0,26783.0,221.0,18.66554054054054,CA-003,12,76.5,126,9.6,75.0
350,408,2016,Amador,0.0,100.0,100.0,95.17942307692313,36.33538461538462,26.976923076923075,29.0,36963.0,50.3,57032.0,27496.0,3684.0,9.966723480236992,CA-005,12,91.9,127,8.6,90.4
351,409,2016,Butte,0.0,100.0,89.20288461538462,38.46153846153846,28.95961538461539,19.313269230769226,21.0,223877.0,36.9,44366.0,25077.0,46456.0,20.75068006092632,CA-007,12,93.2,123,9.0,92.3
352,410,2016,Calaveras,0.0,100.0,100.0,100.0,82.12903846153846,30.44519230769231,26.0,44787.0,51.2,53502.0,30577.0,5641.0,12.595172706365686,CA-009,12,92.3,125,8.7,91.2
353,411,2016,Colusa,0.0,100.0,99.87653846153844,63.106538461538456,31.187884615384608,7.492115384615384,38.0,21361.0,34.7,54946.0,25745.0,2859.0,13.384204859323065,CA-011,12,95.1,126,8.0,95.4
354,412,2016,Contra Costa,0.0,100.0,99.81634615384615,88.07865384615387,48.2694230769231,2.752307692307693,47.0,1107925.0,39.1,82881.0,40792.0,111922.0,10.101947333980187,CA-013,12,86.6,127,7.9,85.0
355,413,2016,Del Norte,47.70403846153846,52.29596153846154,8.51,0.0,0.0,0.0,19.0,27628.0,38.1,42363.0,20282.0,5219.0,18.89025626176343,CA-015,12,82.3,126,6.9,77.8
356,414,2016,El Dorad,0.0,100.0,99.13788461538462,58.690576923076925,29.95980769230769,18.72153846153846,55.0,183000.0,45.2,72586.0,37089.0,17839.0,9.748087431693987,CA-017,12,86.9,125,8.4,85.8
357,415,2016,Fres,0.0,100.0,100.0,100.0,100.0,72.9346153846154,40.0,963160.0,31.6,45963.0,21057.0,254872.0,26.46206237800573,CA-019,12,90.2,125,7.9,88.2
358,416,2016,Gle,0.0,100.0,99.51769230769231,38.46153846153846,23.88846153846155,3.526346153846154,20.0,27976.0,36.9,41699.0,20362.0,5578.0,19.93851873034029,CA-021,12,93.0,123,8.2,93.7
359,417,2016,Humbold,38.92903846153846,61.07096153846154,13.149230769230769,0.0,0.0,0.0,3.0,135182.0,37.6,42685.0,24038.0,27641.0,20.447248894083533,CA-023,12,82.6,124,7.0,79.2
360,418,2016,Imperial,0.0,100.0,97.48500000000004,84.086923076923,0.0,0.0,34.0,178807.0,32.2,42560.0,16311.0,40552.0,22.679201597252913,CA-025,12,109.3,127,8.7,105.9
361,419,2016,I,0.0,100.0,98.62692307692305,85.39211538461535,46.26000000000002,15.760384615384615,32.0,18326.0,45.4,47278.0,28678.0,1905.0,10.395067117756193,CA-027,12,98.6,125,7.1,95.6
362,420,2016,Ker,0.0,100.0,100.0,100.0,100.0,73.22730769230762,24.0,871337.0,31.2,49788.0,21094.0,194354.0,22.30526191358797,CA-029,12,96.9,125,7.7,95.1
363,421,2016,Kings,0.0,100.0,100.0,100.0,100.0,95.84615384615385,39.0,150261.0,31.4,47241.0,19123.0,28661.0,19.07414432221268,CA-031,12,99.6,124,6.8,97.6
364,422,2016,Lake,0.0023076923076923075,99.9976923076923,94.72903846153851,28.20557692307693,4.418076923076924,0.0,30.0,64076.0,45.8,36132.0,21799.0,15561.0,24.28522379674137,CA-033,12,89.6,124,8.4,89.3
365,423,2016,Lasse,0.06557692307692307,99.93442307692308,90.18307692307691,52.58480769230769,27.31346153846154,7.325192307692308,48.0,31945.0,36.4,51457.0,20072.0,3558.0,11.137893254030363,CA-035,12,86.2,122,7.9,83.8
366,424,2016,Los Angeles,0.0,100.0,100.0,100.0,100.0,85.97057692307693,10.0,10057155.0,35.8,57952.0,29301.0,1764081.0,17.54055694677073,CA-037,12,90.5,127,11.5,87.5
367,425,2016,Madera,0.0,100.0,100.0,100.0,100.0,56.874230769230785,6.0,153366.0,33.5,45742.0,19021.0,32043.0,20.893157544697,CA-039,12,91.0,125,8.2,89.7
368,426,2016,Mari,1.9128846153846155,98.08711538461536,21.923076923076927,13.238461538461538,0.0,0.0,14.0,259358.0,45.7,100310.0,63608.0,20445.0,7.8829263026395955,CA-041,12,73.3,127,8.6,71.8
369,427,2016,Mariposa,0.0,100.0,100.0,100.0,100.0,60.801923076923046,45.0,17645.0,50.6,49265.0,27832.0,2849.0,16.146217058656845,CA-043,12,91.0,126,9.0,88.6
370,428,2016,Mendoci,4.669615384615383,95.33038461538462,49.56999999999998,8.217115384615385,0.0,0.0,7.0,87409.0,42.3,43510.0,25278.0,17366.0,19.867519362994656,CA-045,12,84.6,124,7.4,83.3
371,429,2016,Merced,0.0,100.0,100.0,100.0,100.0,30.76923076923077,44.0,265001.0,30.6,44397.0,19130.0,62661.0,23.64557114878812,CA-047,12,95.5,127,7.9,93.8
372,430,2016,Modoc,1.9713461538461536,98.02865384615384,82.35942307692306,23.3225,12.550961538461538,0.4896153846153846,31.0,9033.0,47.1,41194.0,21899.0,1483.0,16.417579984501273,CA-049,12,86.0,123,9.2,82.8
373,431,2016,M,0.0,100.0,100.0,100.0,93.48384615384613,29.462884615384606,52.0,14051.0,38.9,58937.0,31059.0,1222.0,8.696889901074657,CA-051,12,82.2,125,9.4,78.9
374,432,2016,Montere,0.0,100.0,99.78846153846149,85.24923076923079,75.85346153846153,54.000576923076935,56.0,430201.0,33.7,60889.0,25947.0,66289.0,15.408843773027025,CA-053,12,86.7,127,9.7,85.8
375,433,2016,Napa,0.2265384615384615,99.77346153846158,52.15307692307694,24.60384615384616,10.195192307692311,0.008653846153846154,36.0,140823.0,40.7,74609.0,38057.0,12086.0,8.582404862842008,CA-055,12,89.2,126,8.5,88.7
376,434,2016,Nevada,0.0,100.0,87.50846153846155,46.26499999999999,27.06884615384615,14.859038461538464,4.0,98639.0,49.5,57429.0,33385.0,11835.0,11.998296819716339,CA-057,12,85.9,125,9.1,84.2
377,435,2016,Orange,0.0,100.0,100.0,100.0,100.0,74.02903846153846,41.0,3132211.0,37.3,78145.0,35939.0,385556.0,12.309387841368284,CA-059,12,85.4,127,11.6,83.6
378,436,2016,Placer,0.0,100.0,91.9628846153846,46.29653846153846,26.8025,16.134423076923078,15.0,370571.0,41.5,76926.0,37914.0,31932.0,8.616972186166754,CA-061,12,87.1,125,8.4,85.7
379,437,2016,Plumas,0.06692307692307692,99.93307692307691,88.29711538461538,46.2223076923077,28.40153846153846,14.609807692307696,22.0,18754.0,51.7,50125.0,31292.0,2346.0,12.509331342646902,CA-063,12,85.2,121,8.4,81.9
380,438,2016,Riverside,0.0,100.0,97.14326923076923,70.52865384615384,21.919999999999995,0.3261538461538462,11.0,2323892.0,34.8,57972.0,24443.0,376689.0,16.20940215810373,CA-065,12,102.4,127,10.0,99.3
381,439,2016,Sacrame,0.0,100.0,100.0,94.92903846153848,37.77307692307692,26.961153846153856,54.0,1479300.0,35.7,57509.0,28292.0,260877.0,17.63516528087609,CA-067,12,95.2,127,7.8,93.3
382,440,2016,San Beni,0.0,100.0,100.0,99.9975,97.53153846153843,67.89307692307692,53.0,58051.0,35.1,73814.0,27848.0,6224.0,10.721606862930873,CA-069,12,89.8,127,9.6,88.0
383,441,2016,San Bernardi,0.0,100.0,89.36903846153842,60.9463461538461,36.12596153846153,0.6390384615384613,12.0,2106754.0,32.7,54469.0,21857.0,392195.0,18.61607952328559,CA-071,12,102.6,126,9.1,99.4
384,442,2016,San Dieg,0.0,100.0,100.0,100.0,66.61000000000003,0.0,0.0,3253356.0,35.3,66529.0,32482.0,444024.0,13.648183598720827,CA-073,12,92.4,127,11.7,89.2
385,443,2016,San Francisc,1.3365384615384617,98.66346153846152,32.23076923076922,21.085576923076925,0.07692307692307693,0.0,37.0,850282.0,38.4,87701.0,55567.0,104180.0,12.252405672471015,CA-075,12,72.2,127,8.2,71.0
386,444,2016,San Joaqui,0.0,100.0,100.0,100.0,85.28115384615383,30.76923076923077,43.0,714860.0,33.7,55045.0,23477.0,124587.0,17.428167753126488,CA-077,12,94.5,127,8.6,92.5
387,445,2016,San Luis Obisp,0.0,100.0,100.0,100.0,100.0,89.73903846153843,23.0,278680.0,39.0,64014.0,32335.0,37208.0,13.351514281613321,CA-079,12,89.8,127,10.0,87.3
388,446,2016,San Mate,1.6373076923076924,98.36269230769231,21.176923076923078,21.153846153846157,6.792307692307693,0.0,27.0,754748.0,39.5,98546.0,50262.0,57490.0,7.617111936699402,CA-081,12,75.4,127,8.2,73.6
389,447,2016,Santa Barbara,0.0,100.0,100.0,100.0,100.0,100.0,33.0,439395.0,33.7,65161.0,31098.0,66880.0,15.220928777068467,CA-083,12,83.8,127,12.0,81.0
390,448,2016,Santa Clara,0.0017307692307692304,99.99826923076921,86.05192307692306,76.86846153846153,47.59519230769233,7.7176923076923085,13.0,1885056.0,36.8,101173.0,46034.0,172213.0,9.135696764446257,CA-085,12,84.8,127,9.3,82.9
391,449,2016,Santa Cruz,0.9146153846153846,99.08538461538464,29.76384615384616,23.750384615384608,5.479807692307691,0.0,8.0,270931.0,37.0,70088.0,34732.0,39211.0,14.472688618135244,CA-087,12,79.1,127,10.1,76.5
392,450,2016,Shasta,15.72192307692308,84.27807692307692,46.02846153846154,23.653846153846153,6.956538461538462,0.8446153846153847,17.0,179228.0,42.3,45582.0,25094.0,30945.0,17.26571741022608,CA-089,12,92.5,123,7.8,89.1
393,451,2016,Sierra,0.0,100.0,90.22096153846155,56.4098076923077,29.738461538461536,14.504038461538462,57.0,2931.0,55.2,43984.0,31873.0,329.0,11.224837939269873,CA-091,12,83.3,124,9.4,80.2
394,452,2016,Siski,26.97326923076923,73.02673076923075,29.364230769230772,14.234230769230768,1.9307692307692308,0.0015384615384615385,16.0,43668.0,47.9,38524.0,23542.0,9524.0,21.810021068058987,CA-093,12,86.4,124,7.1,81.5
