,Year,County,None,D0,D1,D2,D3,D4,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Poverty Rate
291,2018,Alpine County,50.263584905660366,49.73641509433962,5.855660377358491,0.0,0.0,0.0,64688.0,1146.0,44.3,29041.0,227.0,79.0,19.80802792321117
292,2018,Amador County,74.63886792452831,25.36113207547169,2.310943396226415,0.0,0.0,0.0,61198.0,37829.0,50.5,30100.0,3323.0,1255.0,8.784266039282032
293,2018,Butte County,35.86433962264151,64.13566037735848,12.596792452830188,0.0,0.0,0.0,48443.0,227075.0,37.1,27537.0,44410.0,9085.0,19.557414951007377
294,2018,Calaveras County,65.1745283018868,34.8254716981132,1.909433962264151,0.0,0.0,0.0,58151.0,45235.0,52.1,32494.0,5242.0,1116.0,11.588371835967724
295,2018,Colusa County,12.473584905660378,87.52641509433961,39.38849056603774,0.0,0.0,0.0,56704.0,21464.0,35.1,27336.0,2929.0,520.0,13.646105106224375
296,2018,Contra Costa County,27.210566037735845,72.78943396226414,5.660377358490566,0.0,0.0,0.0,93712.0,1133247.0,39.4,45524.0,102543.0,35563.0,9.048601055198029
297,2018,Del Norte County,48.94603773584905,51.05396226415095,38.167735849056605,11.472264150943396,0.0,0.0,45258.0,27424.0,38.6,22832.0,5458.0,796.0,19.90227537922987
298,2018,El Dorado County,68.77754716981131,31.222452830188683,2.5362264150943394,0.0,0.0,0.0,80582.0,186661.0,45.8,40382.0,16537.0,5480.0,8.859376088202678
299,2018,Fresno County,11.328679245283016,88.67132075471697,48.76377358490568,6.933962264150943,0.0,0.0,51261.0,978130.0,32.0,23284.0,232067.0,41276.0,23.725578399599236
300,2018,Glenn County,12.613962264150942,87.38603773584904,38.373018867924515,0.0,0.0,0.0,47395.0,27897.0,36.6,21736.0,5152.0,806.0,18.467935620317597
301,2018,Humboldt County,48.97886792452829,51.02113207547171,20.720754716981133,0.2328301886792453,0.0,0.0,45528.0,135768.0,38.0,26747.0,26957.0,5327.0,19.855194154734548
302,2018,Imperial County,0.0,100.0,98.66188679245285,74.02792452830188,51.116226415094296,0.0,45834.0,180216.0,32.4,17590.0,41191.0,10782.0,22.856461135526256
303,2018,Inyo County,6.368867924528302,93.63113207547168,9.341698113207546,0.0,0.0,0.0,52874.0,18085.0,45.7,31540.0,1792.0,447.0,9.908764169200996
304,2018,Kern County,1.6447169811320754,98.35528301886791,79.19905660377356,9.525283018867926,0.0,0.0,52479.0,883053.0,31.5,22553.0,187232.0,39056.0,21.202804361686105
305,2018,Kings County,0.0,100.0,90.56603773584905,11.320754716981131,0.0,0.0,53865.0,150075.0,31.7,21186.0,28084.0,4855.0,18.713310011660838
306,2018,Lake County,21.54415094339623,78.45584905660377,46.395094339622624,0.0,0.0,0.0,42475.0,64148.0,45.6,25404.0,13224.0,2556.0,20.61482820976492
307,2018,Lassen County,69.78396226415094,30.216037735849067,9.287547169811322,0.0,0.0,0.0,56362.0,31185.0,36.0,21897.0,2933.0,570.0,9.405162738496072
308,2018,Los Angeles County,0.0,100.0,98.05,74.10226415094338,0.520188679245283,0.0,64251.0,10098052.0,36.2,32469.0,1589956.0,357178.0,15.745175406108029
309,2018,Madera County,12.825283018867925,87.17471698113208,23.907924528301884,6.266037735849057,0.0,0.0,52884.0,155013.0,33.9,21394.0,30549.0,5243.0,19.707379381084166
310,2018,Marin County,46.095471698113215,53.904528301886785,9.90056603773585,0.0,0.0,0.0,110217.0,260295.0,46.5,69275.0,19341.0,5149.0,7.4304154901169825
311,2018,Mariposa County,25.830754716981126,74.16924528301882,15.108301886792454,0.020377358490566034,0.0,0.0,51199.0,17540.0,51.4,29776.0,2435.0,676.0,13.882554161915621
312,2018,Mendocino County,41.86943396226415,58.13056603773587,21.513962264150944,0.0,0.0,0.0,49233.0,87422.0,42.8,27395.0,15877.0,3837.0,18.16133238772849
313,2018,Merced County,5.805660377358491,94.1943396226415,18.094716981132073,0.018113207547169812,0.0,0.0,50129.0,269075.0,30.9,21634.0,59660.0,14912.0,22.17225680572331
314,2018,Modoc County,44.835283018867926,55.164716981132095,8.73075471698113,3.306792452830189,0.0,0.0,45149.0,8938.0,47.7,23235.0,1435.0,274.0,16.05504587155963
315,2018,Mono County,53.49811320754717,46.50188679245282,4.460566037735849,0.0,0.0,0.0,63018.0,14174.0,38.3,33421.0,1454.0,262.0,10.258219274728376
316,2018,Monterey County,16.488301886792453,83.51169811320753,17.533773584905664,0.3724528301886792,0.0,0.0,66676.0,433212.0,34.1,28836.0,58699.0,10475.0,13.549716997682427
317,2018,Napa County,29.4433962264151,70.55660377358491,21.320943396226436,0.0,0.0,0.0,84753.0,140530.0,41.1,42677.0,11168.0,3728.0,7.9470575677791215
318,2018,Nevada County,54.06509433962265,45.93490566037736,4.142641509433962,0.0,0.0,0.0,63240.0,99092.0,50.1,37145.0,11169.0,2971.0,11.271343801719613
319,2018,Orange County,0.0,100.0,99.91603773584903,77.06943396226418,0.0,0.0,85398.0,3164182.0,37.8,39590.0,359503.0,84431.0,11.361641018120956
320,2018,Placer County,58.68,41.31999999999999,4.250754716981132,0.0,0.0,0.0,84357.0,380077.0,41.9,41508.0,30293.0,9005.0,7.9702270855642405
321,2018,Plumas County,68.26981132075471,31.7301886792453,11.320754716981131,0.0,0.0,0.0,53270.0,18699.0,52.2,32710.0,2146.0,516.0,11.476549548104177
322,2018,Riverside County,0.0,100.0,93.05471698113209,57.458490566037774,9.26132075471698,0.0,63948.0,2383286.0,35.3,27142.0,345724.0,94709.0,14.506190192868166
323,2018,Sacramento County,69.94,30.059999999999995,6.083018867924528,0.0,0.0,0.0,63902.0,1510023.0,36.0,31311.0,235982.0,54551.0,15.62770898191617
324,2018,San Benito County,2.098490566037736,97.90150943396227,12.327358490566015,0.0,0.0,0.0,81977.0,59416.0,35.5,31475.0,5459.0,2294.0,9.187760872492259
325,2018,San Bernardino County,0.0,100.0,82.44792452830194,24.063962264150934,0.7124528301886792,0.0,60164.0,2135413.0,33.1,23956.0,359080.0,85647.0,16.815482531950494
326,2018,San Diego County,0.0,100.0,92.20754716981129,62.736981132075464,1.3098113207547173,0.0,74855.0,3302833.0,35.6,36156.0,403190.0,106962.0,12.207398920865815
327,2018,San Francisco County,43.43641509433962,56.56358490566038,5.700566037735849,0.0,0.0,0.0,104552.0,870044.0,38.2,64157.0,92979.0,25320.0,10.686700902483093
328,2018,San Joaquin County,63.67981132075474,36.3201886792453,6.602830188679245,0.0,0.0,0.0,61145.0,732212.0,34.1,26145.0,114294.0,28989.0,15.609413667080027
329,2018,San Luis Obispo County,0.4745283018867924,99.52547169811325,82.24773584905662,35.29566037735847,0.0,0.0,70699.0,281455.0,39.1,35832.0,35303.0,6175.0,12.543035298715603
330,2018,San Mateo County,42.96358490566037,57.03641509433962,10.162641509433962,0.0,0.0,0.0,113776.0,765935.0,39.6,57375.0,53387.0,17556.0,6.970173709257313
331,2018,Santa Barbara County,0.0,100.0,99.96886792452831,84.71584905660383,3.0950943396226416,0.0,71657.0,443738.0,33.7,34229.0,63010.0,13861.0,14.199820614867331
332,2018,Santa Clara County,28.258113207547172,71.74188679245285,11.320754716981131,0.0,0.0,0.0,116178.0,1922200.0,37.0,52451.0,149850.0,49598.0,7.795754864218083
333,2018,Santa Cruz County,40.13113207547171,59.86886792452829,11.320754716981131,0.0,0.0,0.0,78041.0,273765.0,37.4,39001.0,37429.0,9027.0,13.671944916260296
334,2018,Shasta County,35.697547169811315,64.30245283018868,23.163207547169797,0.0,0.0,0.0,50905.0,179085.0,41.8,27983.0,30186.0,4824.0,16.85568305553229
335,2018,Sierra County,65.63509433962264,34.36490566037735,10.803773584905661,0.0,0.0,0.0,48125.0,2930.0,55.5,31972.0,241.0,60.0,8.225255972696246
336,2018,Siskiyou County,18.47735849056604,81.52264150943398,36.53188679245284,18.205283018867927,2.6641509433962267,0.0,44200.0,43540.0,48.0,28130.0,8374.0,1440.0,19.23288929719798
