AcresBurned,ArchiveYear,CountyIds,Counties,Latitude,Longitude
320.0,2018,43,Santa Clara,37.449425,-121.88807
316.0,2018,9,El Dorado,38.539806,-121.059979
300.0,2018,53,Trinity,40.60402,-122.9144
300.0,2018,20,Madera,37.10181,-119.623981
300.0,2018,37,San Diego,33.389425,-117.50240500000001
293.0,2018,15,Kern,0.0,0.0
290.0,2018,5,Calaveras,38.061298,-120.872244
289.0,2018,20,Madera,37.197039000000004,-120.002619
282.0,2018,33,Riverside,33.836101,-117.607577
278.0,2018,35,San Benito,36.65351,-121.0454
268.0,2018,7,Contra Costa,37.947140000000005,-121.9921
268.0,2018,52,Tehama,40.18395,-122.27573999999998
265.0,2018,37,San Diego,32.63046,-116.46673999999999
261.0,2018,52,Tehama,40.34256,-121.43025
260.0,2018,40,San Luis Obispo,35.33916,-120.71488000000001
258.0,2018,42,Santa Barbara,34.0232,-119.76576000000001
250.0,2018,37,San Diego,33.076239,-116.90298500000002
247.0,2018,7,Contra Costa,37.89612,-121.85847
224.0,2018,47,Siskiyou,41.70877,-122.47293
215.0,2018,47,Siskiyou,41.085,-123.051
215.0,2018,35,San Benito,36.37532,-120.862579
207.0,2018,37,San Diego,33.41476,-117.24043999999999
205.0,2018,33,Riverside,33.571763,-116.50005800000001
200.0,2018,15,Kern,34.91482,-118.92485
200.0,2018,24,Merced,37.339240000000004,-120.24315
191.0,2018,4,Butte,39.491737,-121.637759
186.0,2018,56,Ventura,34.26734825,-118.64381589999999
185.0,2018,24,Merced,37.05876,-121.176354
175.0,2018,19,Los Angeles,37.97638,-122.5275
175.0,2018,30,Orange,33.551320000000004,-117.72044
172.0,2018,42,Santa Barbara,34.576944,-119.61416000000001
170.0,2018,52,Tehama,40.12791,-122.19792
167.0,2018,27,Monterey,36.18401,-120.69955
167.0,2018,18,Lassen,40.34822,-120.82497
166.0,2018,19,Los Angeles,34.2325,-117.84611100000001
163.0,2018,55,Tuolumne,37.80785,-120.30187
160.0,2018,48,Solano,38.45673,-121.94658000000001
155.0,2018,45,Shasta,40.36888889,-122.89055559999998
155.0,2018,30,Orange,33.787838,-117.746625
154.0,2018,33,Riverside,33.925862,-117.654299
152.0,2018,21,Marin,38.02447,-122.727
150.0,2018,56,Ventura,34.30166667,-119.09916670000001
150.0,2018,27,Monterey,35.97677,-121.24898
150.0,2018,9,El Dorado,38.94388,-120.92611000000001
147.0,2018,36,San Bernardino,34.18075,-117.43184
136.0,2018,5,Calaveras,38.08424,-120.46078
135.0,2018,28,Napa,38.51943,-122.18353
128.0,2018,19,Los Angeles,34.380390000000006,-118.60441000000002
127.0,2018,11,Glenn,39.46543,-122.65581999999999
127.0,2018,47,Siskiyou,41.65935,-122.48556
125.0,2018,36,San Bernardino,34.15475,-117.24436599999999
120.0,2018,54,Tulare,36.47766,-119.10433
117.0,2018,32,Plumas,39.996944,-121.27
116.0,2018,35,San Benito,36.59036,-120.82355
116.0,2018,43,Santa Clara,37.06367,-121.53586000000001
115.0,2018,22,Mariposa,37.707234,-120.19916200000002
114.0,2018,15,Kern,35.56888889,-118.80138889999999
113.0,2018,42,Santa Barbara,34.463889,-119.83138899999999
110.0,2018,42,Santa Barbara,34.62412,-120.22298
108.0,2018,10,Fresno,36.75581,-119.42172
106.0,2018,23,Mendocino,38.8802,-123.0496
103.0,2018,17,Lake,39.02017,-122.57496
103.0,2018,52,Tehama,40.31759,-122.21032
100.0,2018,37,San Diego,33.0971179,-117.02425290000001
100.0,2018,54,Tulare,36.21634,-118.82988999999999
100.0,2018,36,San Bernardino,34.22526,-117.40966999999999
100.0,2018,40,San Luis Obispo,35.56922,-120.12441000000001
96.0,2018,27,Monterey,35.9352,-121.11936000000001
95.0,2018,15,Kern,35.1234,-118.72905
90.0,2018,23,Mendocino,39.038859,-123.38493000000001
89.0,2018,18,Lassen,40.946659999999994,-121.27049
88.0,2018,18,Lassen,40.83116,-120.19336000000001
88.0,2018,20,Madera,37.179167,-119.43166699999999
88.0,2018,24,Merced,37.056944,-121.01638
80.0,2018,40,San Luis Obispo,-120.258,-120.258
80.0,2018,17,Lake,39.06715,-122.59788999999999
80.0,2018,5,Calaveras,37.95766,-120.68902
77.0,2018,42,Santa Barbara,34.54305556,-120.31805559999998
76.0,2018,45,Shasta,40.5939,-122.17173000000001
76.0,2018,10,Fresno,36.696878999999996,-119.30449899999999
75.0,2018,6,Colusa,39.2976,-122.51201200000001
75.0,2018,11,Glenn,39.65578,-122.58666000000001
73.0,2018,33,Riverside,33.67815,-117.32281
70.0,2018,43,Santa Clara,37.22545,-121.79189
70.0,2018,43,Santa Clara,37.660740000000004,-121.67143999999999
70.0,2018,52,Tehama,40.394073,-122.135924
70.0,2018,33,Riverside,33.504964,-117.148204
68.0,2018,24,Merced,37.08529,-121.09353999999999
67.0,2018,9,El Dorado,38.645,-120.87416699999999
67.0,2018,23,Mendocino,39.279833,-123.258319
66.0,2018,9,El Dorado,38.82128,-121.03918
64.0,2018,35,San Benito,36.64832,-121.03253000000001
63.0,2018,43,Santa Clara,37.1769444,-121.68694440000002
63.0,2018,45,Shasta,40.741186,-122.649626
63.0,2018,33,Riverside,33.56349,-116.732032
63.0,2018,47,Siskiyou,41.83359,-122.99271999999999
63.0,2018,50,Stanislaus,37.32744,-121.10903
62.0,2018,15,Kern,34.86022,-118.87881000000002
62.0,2018,19,Los Angeles,34.53765,-118.75495
62.0,2018,39,San Joaquin,38.24033,-121.09199
60.0,2018,52,Tehama,40.346652,-122.308479
60.0,2018,17,Lake,38.8275,-122.3625
60.0,2018,20,Madera,37.14663,-119.91223000000001
60.0,2018,40,San Luis Obispo,35.58354,-120.62413500000001
60.0,2018,40,San Luis Obispo,35.663607,-120.67031100000001
60.0,2018,42,Santa Barbara,34.74245,-120.18236
59.0,2018,37,San Diego,33.35505,-117.03133999999999
58.0,2018,40,San Luis Obispo,35.17693,-120.48861000000001
56.0,2018,18,Lassen,40.95234,-121.21597
56.0,2018,7,Contra Costa,37.79718,-121.85311000000002
56.0,2018,20,Madera,37.0979,-119.75307
53.0,2018,36,San Bernardino,34.24138,-117.42431
53.0,2018,18,Lassen,40.336420000000004,-120.93005
53.0,2018,22,Mariposa,37.47677,-119.84298999999999
52.0,2018,25,Modoc,41.50105,-120.61108
51.0,2018,40,San Luis Obispo,35.30151,-120.64398
51.0,2018,45,Shasta,40.824,-121.90215
51.0,2018,43,Santa Clara,37.163594,-121.702547
50.0,2018,17,Lake,38.91152,-122.86854
50.0,2018,52,Tehama,40.27754,-122.11375
50.0,2018,27,Monterey,35.96689,-121.28185
48.0,2018,1,Alameda,37.699259999999995,-122.02805
45.0,2018,7,Contra Costa,37.86339,-122.12351000000001
45.0,2018,21,Marin,38.07135,-122.76751000000002
43.0,2018,4,Butte,39.57202,-121.43131000000001
40.0,2018,33,Riverside,33.56921,-116.154398
40.0,2018,22,Mariposa,37.28365,-119.97546000000001
40.0,2018,7,Contra Costa,37.779209,-121.908976
40.0,2018,4,Butte,39.549167,-121.521111
39.0,2018,35,San Benito,36.796,-121.40603999999999
38.0,2018,45,Shasta,40.60866,-122.38366
38.0,2018,37,San Diego,32.78031,-117.06782
37.0,2018,40,San Luis Obispo,35.64917,-120.71907
37.0,2018,47,Siskiyou,41.58233,-122.33769
36.0,2018,17,Lake,38.981389,-122.97222
36.0,2018,33,Riverside,33.640051,-117.08535400000001
35.0,2018,23,Mendocino,39.62194,-123.28773999999999
35.0,2018,33,Riverside,33.759722,-117.460278
35.0,2018,45,Shasta,40.95673,-121.6002
35.0,2018,35,San Benito,36.83036,-121.36446000000001
34.0,2018,15,Kern,35.17156,-118.51651000000001
34.0,2018,1,Alameda,37.711729999999996,-121.55604
34.0,2018,54,Tulare,36.42638,-118.70443
33.0,2018,4,Butte,39.84151,-121.62168
33.0,2018,52,Tehama,40.00293,-122.44008000000001
33.0,2018,36,San Bernardino,34.17711,-117.15381000000001
33.0,2018,54,Tulare,0.0,0.0
32.0,2018,10,Fresno,36.938674,-119.3127769
32.0,2018,33,Riverside,33.97902,-117.20533999999999
32.0,2018,18,Lassen,41.08583,-121.05722
32.0,2018,17,Lake,38.886518,-122.476381
31.0,2018,45,Shasta,40.62693,-122.23449
30.0,2018,43,Santa Clara,37.33563,-121.75815
30.0,2018,7,Contra Costa,37.996179999999995,-122.14097
30.0,2018,1,Alameda,37.533026,-121.79733
30.0,2018,33,Riverside,33.85852,-117.43521000000001
30.0,2018,40,San Luis Obispo,35.685390000000005,-120.95156999999999
30.0,2018,34,Sacramento,38.595865,-121.17693
30.0,2018,10,Fresno,35.92436,-119.94083
28.0,2018,37,San Diego,32.557565999999994,-116.8663
27.0,2018,47,Siskiyou,41.791859,-122.513883
26.0,2018,54,Tulare,35.826333,-118.9821
25.0,2018,33,Riverside,33.80406,-116.93188
25.0,2018,7,Contra Costa,38.015322999999995,-121.998967
25.0,2018,40,San Luis Obispo,35.71859,-120.64028
24.0,2018,17,Lake,38.918420000000005,-122.85276
23.0,2018,33,Riverside,33.946896,-117.066643
23.0,2018,7,Contra Costa,37.99113,-121.86473000000001
23.0,2018,52,Tehama,40.201826000000004,-122.29388
22.0,2018,22,Mariposa,37.69965,-120.0545
21.0,2018,33,Riverside,33.86439,-117.48143999999999
20.0,2018,7,Contra Costa,37.81111,-121.7944
20.0,2018,1,Alameda,37.61158,-121.94181999999999
20.0,2018,43,Santa Clara,37.07793,-121.600023
20.0,2018,1,Alameda,37.627119,-121.806775
20.0,2018,33,Riverside,33.524412,-116.821724
20.0,2018,4,Butte,39.602703000000005,-121.617698
20.0,2018,19,Los Angeles,34.110516,-118.42788600000002
20.0,2018,32,Plumas,39.89075,-120.18498999999998
18.0,2018,37,San Diego,33.40178,-117.27467
18.0,2018,33,Riverside,33.887440000000005,-117.16232
17.0,2018,44,Santa Cruz,37.0125,-122.046
17.0,2018,3,Amador,38.265645,-120.892404
17.0,2018,33,Riverside,33.742,-117.28188999999999
16.0,2018,29,Nevada,39.10494,-121.07038999999999
16.0,2018,12,Humboldt,41.34453,-123.85404
16.0,2018,43,Santa Clara,37.21803,-121.76828
15.0,2018,47,Siskiyou,41.940459999999995,-122.43933
15.0,2018,25,Modoc,41.521229999999996,-120.72362
15.0,2018,33,Riverside,33.467999,-117.00382900000001
15.0,2018,33,Riverside,33.711263,-116.16405800000001
14.0,2018,37,San Diego,33.05737,-116.77153999999999
14.0,2018,40,San Luis Obispo,35.70086,-120.97339
14.0,2018,18,Lassen,39.99309,-120.02136999999999
14.0,2018,57,Yolo,38.64953,-122.01762
13.0,2018,45,Shasta,40.678889,-122.40055600000001
13.0,2018,37,San Diego,33.04898,-116.78928
13.0,2018,10,Fresno,36.10499,-120.55323999999999
12.0,2018,45,Shasta,40.496179999999995,-122.51597
12.0,2018,9,El Dorado,38.7448,-120.65671999999999
12.0,2018,36,San Bernardino,34.171786,-117.35606000000001
12.0,2018,20,Madera,37.227909999999994,-119.50461000000001
12.0,2018,21,Marin,37.97638,-122.5275
12.0,2018,37,San Diego,33.40769,-117.22973999999999
12.0,2018,47,Siskiyou,41.64805,-122.98442
12.0,2018,40,San Luis Obispo,35.75737,-120.91793
12.0,2018,28,Napa,38.16303,-122.23058999999999
12.0,2018,1,Alameda,37.73835,-121.6039
12.0,2018,37,San Diego,33.12213,-116.58758999999999
11.0,2018,4,Butte,39.66492,-121.51772
11.0,2018,20,Madera,37.198170000000005,-119.80413999999999
11.0,2018,33,Riverside,33.47413,-117.31468000000001
11.0,2018,45,Shasta,40.4635,-121.77418999999999
10.0,2018,44,Santa Cruz,37.12857,-122.12036
10.0,2018,12,Humboldt,40.888785,-124.00184899999999
10.0,2018,4,Butte,39.93427,-121.54103
10.0,2018,33,Riverside,33.627006,-117.17173100000001
10.0,2018,28,Napa,38.272290000000005,-122.26388999999999
10.0,2018,47,Siskiyou,41.632373,-122.37985
10.0,2018,37,San Diego,32.619855,-116.764733
10.0,2018,4,Butte,39.6139,-121.954098
10.0,2018,40,San Luis Obispo,35.05747,-120.39295
10.0,2018,27,Monterey,35.77017,-120.57833000000001
10.0,2018,49,Sonoma,38.245151,-122.44408
10.0,2018,37,San Diego,32.75072,-116.92403999999999
10.0,2018,52,Tehama,39.80827,-122.3307
10.0,2018,33,Riverside,33.450140000000005,-117.22215
10.0,2018,33,Riverside,33.53924,-116.10231
0.0,2018,4,Butte,39.71217,-121.77385
0.0,2018,12,Humboldt,40.70258,-123.55011999999999
0.0,2018,"42,56",Santa Barbara,0.0,0.0
0.0,2018,"42,56",Ventura,0.0,0.0
1806.0,2019,56,Ventura,34.282179,-118.803389
1300.0,2019,22,Mariposa,37.536069,-120.17701799999999
1011.0,2019,33,Riverside,33.9925,-117.05916699999999
605.0,2019,52,Tehama,40.001709999999996,-122.25421000000001
494.0,2019,33,Riverside,34.01778,-117.4625
355.0,2019,31,Placer,38.838992,-121.325842
289.0,2019,"27,40",Monterey,35.790690000000005,-120.73102
289.0,2019,"27,40",San Luis Obispo,35.790690000000005,-120.73102
149.0,2019,22,Mariposa,37.241427,-120.027731
137.0,2019,10,Fresno,36.319291,-120.46018899999999
107.0,2019,18,Lassen,40.900458,-121.320838
75.0,2019,33,Riverside,33.8615,-116.897333
40.0,2019,7,Contra Costa,37.828267,-122.103867
37.0,2019,37,San Diego,33.259861,-117.02733300000001
35.0,2019,1,Alameda,37.62782,-121.68598
35.0,2019,50,Stanislaus,37.420988,-121.371276
30.0,2019,45,Shasta,40.463936,-122.435492
27.0,2019,5,Calaveras,38.115224,-120.78068
26.0,2019,36,San Bernardino,34.202883,-116.4449
25.0,2019,37,San Diego,32.794768,-116.839743
22.0,2019,9,El Dorado,38.538467,-120.96510500000001
22.0,2019,1,Alameda,37.093243,-121.586846
15.0,2019,7,Contra Costa,38.045866,-122.245186
12.0,2019,33,Riverside,33.463991,-116.914799
10.0,2019,23,Mendocino,39.613783000000005,-123.45878200000001
10.0,2019,44,Santa Cruz,37.178353,-122.07743
77758.0,2019,49,Sonoma,38.792458,-122.78005300000001
54612.0,2019,32,Plumas,40.061389,-120.68055600000001
14217.0,2019,25,Modoc,41.79591,-121.260305
10296.0,2019,14,Inyo,37.034,-118.345
9999.0,2019,56,Ventura,34.302212,-118.997115
8838.0,2019,52,Tehama,40.12,-122.64
8799.0,2019,19,Los Angeles,34.329879999999996,-118.48161
5737.0,2019,25,Modoc,41.748000000000005,-121.056
5563.0,2019,22,Mariposa,37.604638,-119.96606000000001
5332.0,2019,52,Tehama,40.109,-122.789
4840.0,2019,26,Mono,37.826,-118.87200000000001
4615.0,2019,19,Los Angeles,34.472778000000005,-118.36805600000001
3435.0,2019,9,El Dorado,38.724000000000004,-120.145
3380.0,2019,18,Lassen,40.593,-120.581
3126.0,2019,42,Santa Barbara,34.5025,-119.785
2546.0,2019,27,Monterey,36.284259999999996,-120.94771000000001
2534.0,2019,52,Tehama,40.036379,-122.637837
2512.0,2019,57,Yolo,38.88978,-122.23921999999999
2500.0,2019,15,Kern,35.72057,-119.62762
2438.0,2019,18,Lassen,39.892222,-120.02972199999999
2422.0,2019,50,Stanislaus,37.46577,-121.28312
1975.0,2019,14,Inyo,36.284,-118.228
1926.0,2019,33,Riverside,33.528469,-117.27315700000001
1872.0,2019,47,Siskiyou,41.862237,-122.66225800000001
1764.0,2019,40,San Luis Obispo,35.66318,-120.41128
1507.0,2019,62,Mexico,32.573437,-116.65873500000001
1350.0,2019,51,Sutter,39.28926,-121.85906000000001
1301.0,2019,61,State of Oregon,42.033,-122.175
1165.0,2019,59,State of Nevada,39.631945,-119.76988100000001
1127.0,2019,40,San Luis Obispo,35.343761,-119.91371699999999
1020.0,2019,18,Lassen,40.943799,-120.27529799999999
974.0,2019,40,San Luis Obispo,35.63111111,-120.26916670000001
835.0,2019,40,San Luis Obispo,35.307590000000005,-119.96498000000001
757.0,2019,7,Contra Costa,37.908362,-121.872941
756.0,2019,54,Tulare,36.40193,-119.030621
745.0,2019,19,Los Angeles,34.098191,-118.47871699999999
703.0,2019,23,Mendocino,39.224309999999996,-123.12886999999999
604.0,2019,31,Placer,38.751647999999996,-121.43263600000002
600.0,2019,45,Shasta,40.715556,-122.24194399999999
600.0,2019,50,Stanislaus,37.259879999999995,-121.09375
526.0,2019,28,Napa,38.165873,-122.211671
525.0,2019,33,Riverside,33.919507,-117.103765
520.0,2019,33,Riverside,33.4853,-117.043723
496.0,2019,4,Butte,39.45296,-121.41261899999999
448.0,2019,37,San Diego,32.575556,-117.02666699999999
448.0,2019,15,Kern,35.60989,-118.41203999999999
423.0,2019,22,Mariposa,37.532028000000004,-120.208019
420.0,2019,42,Santa Barbara,34.484722,-120.19083300000001
381.0,2019,54,Tulare,36.150999999999996,-118.185
350.0,2019,33,Riverside,33.975405,-117.20706799999999
328.0,2019,33,Riverside,33.985972,-117.414111
316.0,2019,27,Monterey,35.908333,-120.984167
300.0,2019,4,Butte,39.622137,-121.693472
283.0,2019,39,San Joaquin,37.632059999999996,-121.53838200000001
280.0,2019,53,Trinity,41.150392,-122.63410800000001
280.0,2019,27,Monterey,36.008889,-121.466944
279.0,2019,56,Ventura,34.71011,-119.3547
263.0,2019,18,Lassen,40.679318,-120.39276799999999
260.0,2019,18,Lassen,44.733999999999995,-120.60600000000001
257.0,2019,54,Tulare,36.18479,-118.99229
250.0,2019,33,Riverside,33.9369,-117.3063
244.0,2019,53,Trinity,40.062304,-123.222196
244.0,2019,22,Mariposa,37.524378000000006,-120.29655100000001
240.0,2019,1,Alameda,37.708743,-121.841879
227.0,2019,47,Siskiyou,41.492974200000006,-123.2129356
225.0,2019,23,Mendocino,39.005262,-123.195306
220.0,2019,40,San Luis Obispo,35.214364,-120.45588300000001
214.0,2019,33,Riverside,33.911,-116.980528
213.0,2019,20,Madera,37.016944,-119.93416699999999
210.0,2019,24,Merced,37.312877,-120.242411
210.0,2019,43,Santa Clara,37.21638,-121.70768000000001
208.0,2019,15,Kern,34.900833299999995,-118.91833329999999
207.0,2019,47,Siskiyou,39.28926,-121.85906000000001
202.0,2019,50,Stanislaus,37.944751000000004,-120.84371999999999
200.0,2019,36,San Bernardino,34.183,-117.285
200.0,2019,7,Contra Costa,37.99136,-121.64118
200.0,2019,56,Ventura,34.23955,-119.20187
200.0,2019,37,San Diego,32.787656,-116.806941
200.0,2019,42,Santa Barbara,34.630919,-120.18736799999999
193.0,2019,18,Lassen,40.072739,-120.158273
190.0,2019,50,Stanislaus,37.32585,-121.110146
190.0,2019,27,Monterey,35.95191,-120.8092
183.0,2019,48,Solano,38.158333,-122.118889
172.0,2019,15,Kern,35.03855,-119.19453999999999
167.0,2019,33,Riverside,33.635,-116.801111
167.0,2019,35,San Benito,36.600167,-120.8405
161.0,2019,16,Kings,35.81778,-120.09715
156.0,2019,45,Shasta,40.484328999999995,-122.159393
156.0,2019,19,Los Angeles,34.677864,-118.75239499999999
156.0,2019,36,San Bernardino,33.997528,-117.76976599999999
155.0,2019,54,Tulare,36.28001,-119.10973999999999
150.0,2019,7,Contra Costa,38.03545,-122.2241
150.0,2019,37,San Diego,32.767649,-116.79603200000001
148.0,2019,31,Placer,38.738170000000004,-121.39419
145.0,2019,36,San Bernardino,34.183624,-117.274276
144.0,2019,43,Santa Clara,37.45899,-121.22093000000001
140.0,2019,48,Solano,38.07205,-122.22463
139.0,2019,1,Alameda,37.71734,-121.55866999999999
131.0,2019,18,Lassen,40.562,-120.544
131.0,2019,56,Ventura,34.366111,-118.96
130.0,2019,18,Lassen,40.886677,-120.336977
130.0,2019,23,Mendocino,39.831762,-123.84601299999999
130.0,2019,33,Riverside,33.650237,-116.17253400000001
128.0,2019,43,Santa Clara,37.467744,-121.842751
128.0,2019,25,Modoc,41.909,-120.306
121.0,2019,10,Fresno,36.669090000000004,-119.3046
120.0,2019,37,San Diego,33.396840000000005,-117.29665
120.0,2019,40,San Luis Obispo,35.57376,-120.11738000000001
115.0,2019,15,Kern,35.65189,-118.92545
105.0,2019,19,Los Angeles,34.675542,-118.34223899999999
103.0,2019,25,Modoc,41.43783,-120.23976
100.0,2019,42,Santa Barbara,34.665699,-119.94973999999999
100.0,2019,37,San Diego,32.566389,-116.7525
98.0,2019,33,Riverside,33.900994,-117.170588
97.0,2019,37,San Diego,33.055124,-116.742508
96.0,2019,33,Riverside,33.812837200000004,-117.1228851
95.0,2019,40,San Luis Obispo,35.004721999999994,-120.435278
94.0,2019,33,Riverside,33.740219,-117.33372800000001
91.0,2019,56,Ventura,34.156389000000004,-118.950833
91.0,2019,47,Siskiyou,41.749666999999995,-123.00083300000001
90.0,2019,39,San Joaquin,37.962557000000004,-121.468074
90.0,2019,45,Shasta,40.41404,-122.66779
85.0,2019,9,El Dorado,38.898915,-120.946657
84.0,2019,34,Sacramento,38.3525,-121.12361100000001
83.0,2019,55,Tuolumne,37.838333,-120.625556
83.0,2019,47,Siskiyou,41.834365999999996,-122.65656899999999
81.0,2019,48,Solano,38.455,-121.969167
81.0,2019,36,San Bernardino,34.42386,-117.10318000000001
81.0,2019,33,Riverside,33.514658000000004,-116.7884
80.0,2019,4,Butte,39.551423,-121.80053799999999
80.0,2019,33,Riverside,33.77777348,-117.487578
80.0,2019,37,San Diego,32.57394,-116.760465
80.0,2019,43,Santa Clara,37.433192,-121.807258
80.0,2019,33,Riverside,33.569379999999995,-116.07896000000001
80.0,2019,58,Yuba,39.24678,-121.32399
80.0,2019,58,Yuba,39.24678,-121.32399
75.0,2019,17,Lake,39.100408,-122.496548
74.0,2019,43,Santa Clara,37.189040000000006,-121.69496799999999
70.0,2019,58,Yuba,39.15641,-121.56363
68.0,2019,52,Tehama,39.847708000000004,-122.1604
67.0,2019,21,Marin,37.896231,-122.636471
67.0,2019,5,Calaveras,38.20177,-120.827386
66.0,2019,27,Monterey,35.906482000000004,-120.99291399999998
65.0,2019,31,Placer,39.115359999999995,-120.76088
64.0,2019,28,Napa,38.481258000000004,-122.143942
63.0,2019,11,Glenn,41.70611111,-123.4375
63.0,2019,52,Tehama,39.98097,-122.30736999999999
62.0,2019,41,San Mateo,37.166674,-122.361112
60.0,2019,43,Santa Clara,37.219716999999996,-121.761974
58.0,2019,4,Butte,39.470333000000004,-121.412333
58.0,2019,7,Contra Costa,37.968494,-121.678172
55.0,2019,18,Lassen,40.387772,-120.304341
55.0,2019,33,Riverside,33.57039,-116.1466
53.0,2019,17,Lake,38.955024,-122.833831
52.0,2019,40,San Luis Obispo,35.189783,-120.1755
52.0,2019,37,San Diego,32.87833333,-116.88
50.0,2019,37,San Diego,32.564583,-116.83458300000001
50.0,2019,7,Contra Costa,37.97911,-122.11092
50.0,2019,34,Sacramento,38.622058,-121.11409499999999
50.0,2019,28,Napa,38.63047,-122.47282
50.0,2019,4,Butte,39.85484,-121.905
47.0,2019,43,Santa Clara,37.32555556,-121.76444440000002
47.0,2019,54,Tulare,35.89593,-118.94106000000001
46.0,2019,45,Shasta,40.46968,-122.54364
46.0,2019,52,Tehama,39.97083,-122.48277
45.0,2019,33,Riverside,33.69078,-114.57265
44.0,2019,39,San Joaquin,38.017138,-120.945044
43.0,2019,27,Monterey,35.97059,-120.88241000000001
42.0,2019,19,Los Angeles,34.055768,-118.55409099999999
42.0,2019,45,Shasta,40.4988,-122.19911
38.0,2019,58,Yuba,39.06066,-121.35014
35.0,2019,43,Santa Clara,37.034183,-121.45597
35.0,2019,9,El Dorado,38.652475,-120.82616499999999
35.0,2019,47,Siskiyou,41.838,-122.845
35.0,2019,43,Santa Clara,37.44422,-121.84082
34.0,2019,33,Riverside,33.854597,-117.27014399999999
34.0,2019,33,Riverside,33.4506,-116.857817
33.0,2019,57,Yolo,39.171091,-121.423281
33.0,2019,54,Tulare,36.23012,-118.85712
30.0,2019,40,San Luis Obispo,35.709176,-120.31285600000001
30.0,2019,48,Solano,38.07944444,-122.2561111
30.0,2019,45,Shasta,40.55924,-122.25408999999999
30.0,2019,45,Shasta,40.41741,-122.767256
30.0,2019,1,Alameda,37.75427,-121.57382
30.0,2019,33,Riverside,0.0,0.0
30.0,2019,12,Humboldt,40.61805556,-123.67555559999998
29.0,2019,43,Santa Clara,37.066483000000005,-121.219163
29.0,2019,15,Kern,35.287372999999995,-118.623651
28.0,2019,17,Lake,38.910498,-122.642572
28.0,2019,37,San Diego,32.62305556,-116.91416670000001
27.0,2019,31,Placer,38.752629999999996,-121.39258999999998
26.0,2019,33,Riverside,33.81678,-117.18194
25.0,2019,17,Lake,38.88913,-122.604425
25.0,2019,10,Fresno,36.154184,-120.634179
25.0,2019,"62,37",Mexico,32.557546,-116.87395500000001
25.0,2019,"62,37",San Diego,32.557546,-116.87395500000001
25.0,2019,1,Alameda,37.469,-121.3697
25.0,2019,54,Tulare,36.14246,-118.80582
24.0,2019,7,Contra Costa,37.99837,-122.16201000000001
24.0,2019,48,Solano,38.21416,-122.12213999999999
23.0,2019,7,Contra Costa,38.02503,-121.9763
22.0,2019,37,San Diego,32.557565999999994,-116.8663
21.0,2019,55,Tuolumne,37.949746999999995,-120.42005800000001
20.0,2019,6,Colusa,39.088333,-122.30916699999999
20.0,2019,33,Riverside,33.909791999999996,-117.004667
20.0,2019,17,Lake,38.99174,-122.7751
20.0,2019,33,Riverside,33.69055556,-116.95388899999999
20.0,2019,33,Riverside,33.80493,-117.15738
19.0,2019,33,Riverside,33.849906,-117.46136299999999
19.0,2019,33,Riverside,33.703546,-117.033598
19.0,2019,1,Alameda,37.718636,-121.65701100000001
18.0,2019,50,Stanislaus,37.429505999999996,-121.33646499999999
17.0,2019,35,San Benito,36.732865999999994,-121.39478000000001
17.0,2019,43,Santa Clara,37.494136,-121.534827
17.0,2019,4,Butte,39.76242,-121.73658999999999
17.0,2019,47,Siskiyou,41.64895,-122.35961999999999
16.0,2019,45,Shasta,40.612556,-122.03916699999999
16.0,2019,9,El Dorado,38.703889000000004,-120.890556
15.0,2019,47,Siskiyou,41.512917,-122.740333
15.0,2019,36,San Bernardino,34.353667,-117.343833
15.0,2019,37,San Diego,33.30267,-116.97771999999999
13.0,2019,9,El Dorado,38.757636,-120.75663999999999
12.0,2019,1,Alameda,37.606,-121.853
12.0,2019,4,Butte,39.32889,-121.23431000000001
11.0,2019,36,San Bernardino,34.033117,-117.21545
11.0,2019,52,Tehama,40.314187,-122.07005500000001
11.0,2019,50,Stanislaus,37.492002,-120.401028
11.0,2019,1,Alameda,37.545167,-121.596667
10.0,2019,37,San Diego,32.762706,-117.09744099999999
10.0,2019,52,Tehama,39.847708000000004,-122.160416
10.0,2019,3,Amador,38.332083000000004,-120.67131
10.0,2019,33,Riverside,33.496633,-116.631106
10.0,2019,4,Butte,39.423833,-121.57973799999999
10.0,2019,47,Siskiyou,41.946220000000004,-122.40156999999999
10.0,2019,4,Butte,39.83958,-121.95700000000001
9.0,2019,33,Riverside,33.827979,-117.499619
2.0,2019,29,Nevada,39.40972222,-121.00055559999998
,2019,57,Yolo,38.734634,-121.72969099999999
,2019,37,San Diego,33.351145,-117.403719
,2019,33,Riverside,33.45148,-116.05898
